word,sent
gowl,"['f', 'bolt', 'tomi', 'dr', 'ciss', 'cabs', 'is', 'to', 'arrive', 'bome', 'io', 'in', 'a', 'alv', 'w', 'days', '26', 'above', 'zero', 'at', 'ds', 'eix', '8', 'morning', 'e', 'viry', 'vt', 'ry', 'lido', 'mail', 'come', 'coma', 'in', 'by', 'last', 'nights', 'night', 'irain', 'train', 'artoni', 'i', '1', 'rom', 'tit', 'alic', 'east', 'i', 'onci', 'oriental', 'ial', 'lowder', 'is', 'a', 'favorite', 'article', 'with', 'iliner', 'ani', 'and', 'ports', 'nen', 'our', 'chinese', 'regulate', 'reg', 'ulata', 'heir', 'n', 'tariff', 'through', 'a', '1', '4', 'syndicate', 'lie', 'be', 'ure', 'ura', 'to', 'reid', 'nil', 'all', 'tile', 'items', 'it', 'in', 'this', 'issue', 'with', 's', 'a', '9', 'marhal', 'mar', 'hal', 'baj', 'a', 'sile', 's', 'ile', 'of', 'goods', 'under', 'an', 'execution', 'this', 'ali', 'n', 'afternoon', 'early', 'in', 'the', 'ilia', 'spring', 'our', 'burnt', 'distria', 'nt', 'is', '1010', '10', 'io', 'i', 'gwilt', 'with', 'brick', 'and', 'stone', 'the', 'opera', 'house', 'nn', 'will', 'ill', 'be', 'ba', 'open', 'tonight', 'to', 'night', 't', 'ifor', 'ur', 'parlor', 'skating', 'sk', 'ning', 'at', 'seven', 'a', 'l', 'p', 'ass', 'and', 'braymen', 'have', 'their', 'hands', 'land', 'chicles', 'full', 'from', 'cairn', 'till', 'turk', 'dark', 'a', 'v', 'mornion', 'ct', 'a', 'his', 'watch', 'by', 'the', 'taani', 'guage', 'orn', 'of', 'a', 'locomotive', 'esterday', '3', 'esterd', 'ty', '1', 'r', '1', 'a', 'gowl', 'good', 'supply', 'sui', 'ily', 'or', 'ol', 'c', 'in', 'ill', 'your', 'cellai', 'they', 'can', 'be', 'bought', 'clop', 'cheap', 'now', 'ow', 'where', 'do', 'io', 'many', 'itinerant', 'ns', 'as', 'ni', 'nic', 'c', 'seen', 'been', 'in', 'thoe', 'these', 'parts', 'come', 'coma', 'fro', 'iliin', 'in', 'tin', 'tilt', 're', 'is', 'ii', 'to', 'be', 'a', 'prayer', 'bacting', 'at', 'tile', 'foitl', 'of', 'juilja', 'beuce', 'on', 'oil', 'the', 'sido', 'this', 'illila', 'lits', 'oue', 'hundred', 'and', 'sixty', 'millionaires', 'an', 'therein', 'the', 'die', 'equaler', 'city', 'is', 'a', 'lita', 'alitia', 'll', '0', 'of', 'corinne', 'corin', 'nc', 'li', 'mr', 'ir', 'riemon', 'of', 'california', 'califor', 'calif', 'oruil', 'nii', 'vas', 'a', 'in', 'tott', 'ton', 'n', 'yutorio', 'yut', 'oril', 'ty', 'y', 'on', 'business', 'connected', 'niah', 'i', 'ith', 'st', 'boath', 'school', 'replications', 'si', 's', 'ial', 'expeditions', 'are', 'soon', 'to', 'leave', 'hero', 'here', 'fur', 'for', 'the', 'mineral', 'rebion', 'about', 'end', 'in', 'tho', 'the', 'ilak', 'bladel', 'ime', 'di', 'triet', 'wust', 'west', 'of', 'kelton', 'from', 't', 'd', 'runways', 'cuin', 'c', 'it', 'a', 'few', 'dats', 'ngo', 'ago', 'wo', 'wf', 'in', 'n', 'a', 'shipment', 'of', 'chinaware', 'leave', 'for', 'avic', 'inin', 'hie', 'file', 'purchaser', 'the', 'tha', 'inclemency', 'oillie', 'of', 'tile', 'law', 'was', 'fornino', 'in', 'the', 'nailing', 'up', 'attlio', 'tile', 'lute', 'late', 'iati', 'i', 'lional', 'onal', 'autel', 'yesterday', 'yesler', 'ilay', 'afternoon', 'an', 'ali', 'advertisement', 'of', 'tile', 'the', 'order', 'of', 'good', 'tm', 'pits', 'its', 'appears', 'in', 'our', 'columns', 'every', 'day', 'tin', 'do', 'not', 'keep', 'their', 'light', 'under', 'a', 'buhel', 'bul', 'nl', 'saw', 'sani', 'd', 'johns', 'lias', 'isas', 'out', 'fig', 'agnini', 'gain', 'today', 'looking', 'quite', 'quile', 'strong', 'again', 'and', 'we', 'u', 'o', 'boll', 'to', 'lo', 'see', 'continually', 'at', 'business', 'bu', 'iness', 'behalter', 'all', 'be', 'walter', 'tut', 'for', 'salt', 'lake', 'papers', 'of', 'this', 'date', 'and', 'lali', 'i', 'of', 'sin', 'francisco', 'francico', 'franci', 'co', 'piper', 'pap', 'orli', 'wo', 'we', 'fare', 'are', 'than', 'tha', 'ill', 'it', 'to', 'john', 'montgomery', 'of', 'the', 'ex', 'cs', 'lir', 'lin', 'elwe', 'll', '11', 'i', 'j', 'ra', '0', 'o', 'livin', 'late', 'inac', 'or', 'of', 'this', 'city', 'is', 'is', 'likely', 'to', 'bc', 'li', 'oi', '11', 'tin', 'th', 'counsel', 'defend', 'defending', 'in', 'lieutenant', 'gen', 'erat', '1', 'iniel', '11', 'ii', 'wells', '1', '11', 'i', 'tile', 'tho', 'trial', 'oi', 'of', 'that', 'mo', 'ano', '1', 'ii', 'a', 'alexander', 'lexi', 'trader', 'v', 'k', 'is', 'to', 'bo', 'be', 'by', 'tile', 'ala', 'at', 'salt', 'lille', 'city', 'fur', 'for', 'tile', 'tho', 'relief', 'rei', '1', 'ol', '01', 'the', 'brethren', 'in', 'chicago', 'it', 'ii', 'will', 'be', 'it', 'i', 'oa', 'uit', 'uttering', 'cring', 'ering', 't', 'li', 'of', 'a', 'book', 'entitled', 'llorins', 'forms', 'ind', 'and', 'use', 'uc', 'r', 'v', 'blacks', 'volume', '2', 'talon', 'taken', 'flun', 'this', 'will', 'mil', 'do', '10', 'tile', 'the', 'right', 'thin', 'hung', 'by', 'rl', 'turning', 'tin', 'aino', 'a', 'ay', 'scarcity', 'vf', 'of', 'liu', 'ucil', 'lur', 'fir', 'dia', 'ellings', 'isi', 'is', 'still', 'the', 'great', 'eulla', 'plaint', 'here', 'fur', 'fir', 'there', 'are', 'arc', 'many', 'facil', 'families', 'illes', 'now', 'flow', 'coming', 'in', 'anxious', 'to', 'make', 'lake', 'cot', 'connic', 'inne', 'their', 'perm', 'anent', 'abode', 'liode', 'ft', 'liia', 'become', 'dieco', 'nc', 'of', 'abo', 'narrow', 'guage', 'railway', 'rail', 'wiy', 'nty', 'bich', 'was', 'to', 'be', 'completed', 'to', 'logon', 'b', 'arture', 'tore', 'decu', 'liber', 'some', 'of', 'the', 'acock', 'would', 'liko', 'like', 'tu', 'to', 'hear', 'eliy', 'tile', 'the', 'cars', 'c', 'irs', 'are', 'not', 'running', 'nning', 'ni', 'in', 'salt', 'late', 'aalke', 'city', 'tile', 'methodists', 'aro', 'nr', 'about', 'to', 'build', 'it', 'fi', 'nil', 'leil', 'will', 'cost', 'when', 'completed', 'oo', '00', 'tile', 'church', 'dx', 'lx', 'tan', 'on', 'ion', 'lucitty', 'tit', 'at', 'philadelphia', 'is', 'to', 'kiy', 'p', 'axy', 'for', 'tile', 'llie', 'late', 'structure', 'r', 'f', 'wk', 'ink', 'kenion', 'ofalie', 'of', 'the', 'salt', 'lake', 'et', 'cul', '1', 'ent', 'we', 'wet', 'ivil', 't', 'liy', 'by', 'the', 'tlc', 'alc', 'train', 'of', 'ay', 'iy', 'ovon', 'in', 'ing', 'caleel', 'away', 'anwa', 'wo', 'we', 'tire', 'aro', 'sorry', 'to', 'licar', 'hear', 'by', 'ill', 'thi', 'dangerous', 'illness', 'of', 'mrs', 'irs', 'kenyon', 'adio', 'is', 'now', 'at', 'san', 'francisco', 'a', 'lurge', 'farge', 'amount', 'of', 'property', 'stolen', 'front', 'from', 'il', 'till', 'c', 'ani', 'aar', 'rr', 'breight', 'eight', 'tasis', 'as', 'faund', 'n', 'any', 'or', 'two', 'ago', 'usa', 'lira', 'riviere', 'it', 'bad', 'been', 'secreted', 'by', 'tome', 'some', 'thice', 'who', 'is', 'n', 'known', 'to', 'alio', 'it', 'appears', 'that', 'hat', 'corinne', 'lias', 'has', 'been', 'lindly', 'kindly', 'by', 'tle', 'the', 'franl', 'jury', 'in', 'a', 'couple', 'of', 'one', 'for', 'feloni', 'atis', 'assault', 'and', 'ono', 'one', 'for', 'last', 'nil', 'ity', 'like', 'unto', '11', 'ys', 'case', 'tina', 'thi', 'i', 'the', 'prevailing', 'rumor', 'that', 'doci', 'ion', 'in', 'tho', 'the', 'cobit', 'yesterday', 'a', 'huh', 'h', 'does', 'nut', 'recognize', 'tile', 'cu', 'of', 'tile', 'the', 'bruto', 'brute', 'creation', 'as', 'religious', 'dogmas', 'dog', 'niall', 'start', 'the', 'ball', 'of', 'pern', 'cution', 'lot', 'let', 'it', 'roll', 'around', 'the', 'hie', 'terel', 'territory', 'tury', 'until', 'the', 'vermin', 'are', 'crushed', 'to', 'atoms', 'a', 'welcome', 'ii', '11', 'gayr', 'ler', 'iv', 'c', 'iles', 'giai', 'i', 'placed', 'incel', 'us', 'its', 'under', 'lasting', 'obligations', 'for', 'a', 'copy', 'of', 'tile', 'sti', 'creol', 'scripture', '1', 'i', 'i', '1', 'and', 'we', 'sin', 'carrl', 'v', 'hanat', 'llin', 'lim', 'fir', 'or', 'lie', 'valuable', 'gilt', 'gill', 'nata', 'an', 'all', 'elegant', 'pirty', 'pirly', 'of', 'ladief', 'and', 'mon', 'inet', 'in', 'tile', 'the', 'parlors', 'of', 'the', 'metropolitan', '1', 'lat', 't', 'evening', 'for', 'tile', 'the', 'of', 'off', 'offering', 'friendly', 'to', 'ufa', 'sirs', 'greenwald', 'on', 'oil', 'tile', 'hie', 'recurrence', 'of', 'her', 'biah', 'b', 'lay', 'lucli', 'afla', 'a', 'alio', 'lie', 'ing', 'rasia', 'a', 'n', 'surprise', 'surp', 'riso', 'tu', 'to', 'that', 'boroi', 'lar', 'lady', 'but', 'in', 'a', 'few', 'itai', 'minutes', 'after', 'the', 'or', 'ar', 'jival', 'of', 'glicr', 'joyous', 'hi', 'ciali', 'alio', 'llio', 'strains', 'of', 'merry', 'mingled', 'with', 'welcome', 'fald', 'and', 'dance', 'with', 'choice', 'refreshments', 'etero', 'erli', 'brought', 'into', 'requisition', 'in', 'honor', 'af', 'tit', 'alio', 'oc', 'catlon', 'the', 'compliment', 'rat', 'anns', 'ns', 'as', 'much', '10', 'arved', 'as', 'it', 'tas', 'nas', 'gratifying', 'to', 'mrs', 'ald', '1', 'find', 'and', 'all', 'ho', 'he', 'have', 'tile', 'ilia', 'picture', 'pic', 'aure', 'of', 'kni', 'ing', 'licar', 'do', 'wali', 'that', 'ninny', 'many', 'happy', 'days', 'ay', 'of', 'a', 'like', 'muy', 'may', 'be', 'counted', 'in', 'br', 'future', 'lifo', 'life']"
dogan,"['mustafa', 'doga', 'dogan']"
zike,"['dinah', 'zike', 'm']"
zike,"['dinah', 'zike', 'academy']"
zike,"['books', 'by', 'dinah', 'zike']"
zike,"['dinah', 'zike', 'academy']"
zike,"['dinah', 'zike', 'm']"
zike,"['dinah', 'zike', 'academy']"
zike,"['books', 'by', 'dinah', 'zike']"
zike,"['teacher', 's', 'choice', 'award', 'dinah', 'zike', 's', 'nbc', 'notebook', 'foldables', 'strategies', 'for', 'comprehending', 'interacting', 'w/', 'informational', 'text']"
zike,"['dinah', 'zike', 'academy']"
zike,"['teacher', 's', 'choice', 'award', 'dinah', 'zike', 's', 'nbc', 'notebook', 'foldables', 'strategies', 'for', 'comprehending', 'interacting', 'w/', 'informational', 'text']"
zike,"['books', 'by', 'dinah', 'zike']"
zike,"['books', 'by', 'dinah', 'zike']"
zike,"['dinah', 'zike', 'm']"
zike,"['dinah', 'zike', 'academy']"
zike,"['books', 'by', 'dinah', 'zike']"
zike,"['dinah', 'zike', 'academy']"
zike,"['dinah', 'zike', 'm']"
zike,"['dinah', 'zike', 'academy']"
zike,"['books', 'by', 'dinah', 'zike']"
zike,"['teacher', 's', 'choice', 'award', 'dinah', 'zike', 's', 'nbc', 'notebook', 'foldables', 'strategies', 'for', 'comprehending', 'interacting', 'w/', 'informational', 'text']"
zike,"['dinah', 'zike', 'academy']"
zike,"['teacher', 's', 'choice', 'award', 'dinah', 'zike', 's', 'nbc', 'notebook', 'foldables', 'strategies', 'for', 'comprehending', 'interacting', 'w/', 'informational', 'text']"
zike,"['books', 'by', 'dinah', 'zike']"
zike,"['books', 'by', 'dinah', 'zike']"
yocum,"['mckenna', 'dd', 'scully', 'ed', 'pauchet', 'y', 'hoover', 'k', 'kirsch', 'r', 'geib', 'sm', 'mitchell', 'rf', 'waterhouse', 'rm', 'ahn', 's', 'j', 'arsala', 'd', 'benoit', 'jb', 'blackmon', 'h', 'bledsoe', 't', 'bowsher', 'jh', 'busch', 'a', 'calla', 'b', 'chao', 'h', 'childers', 'ak', 'childers', 'c', 'clarke', 'dj', 'cohen', 'l', 'demuth', 'jp', 'dinh', 'h', 'doddapaneni', 'h', 'dolan', 'a', 'duan', 'jj', 'dugan', 's', 'friedrich', 'm', 'glastad', 'km', 'goodisman', 'mad', 'haddad', 's', 'han', 'y', 'hughes', 'dst', 'ioannidis', 'p', 'j', 'johnston', 's', 'jones', 'jw', 'kuhn', 'la', 'lance', 'dr', 'lee', 'c', 'y', 'lee', 'sl', 'lin', 'h', 'lynch', 'ja', 'moczek', 'ap', 'murali', 'sc', 'muzny', 'dm', 'nelson', 'dr', 'palli', 'sr', 'panfilio', 'ka', 'pers', 'd', 'poelchau', 'mf', 'quan', 'h', 'qu', 'j', 'ray', 'am', 'rinehart', 'jp', 'robertson', 'hm', 'roehrdanz', 'r', 'rosendale', 'aj', 'shin', 's', 'silva', 'c', 'torson', 'as', 'jentzsch', 'imvargas', 'werren', 'jh', 'worley', 'kc', 'yocum', 'g', 'zdobnov', 'em', 'gibbs', 'ra', 'richards', 's']"
hearing aid,"['hearing', 'aid', 'trial', 'and', 'fitting']"
yocum,['yocum']
texass,"['texass', 'taylor', 'county', 'district', '350']"
hearing aid,"['hearing', 'aid', 'repairs']"
hearing aid,"['hearing', 'aid', 'accessories']"
hearing aid,"['hearing', 'aid', 'repairs']"
hearing aid,"['hearing', 'aid', 'accessories']"
hearing aid,"['providing', 'the', 'best', 'in', 'hearing', 'aid', 'services', 'for', 'the', 'corpus', 'christi', 'area']"
tojo,['tojo']
tojo,['tojo']
tojo,['tojo']
tojo,['tojo']
tojo,"['esb', 'amber', '1', 'single', 'brew', 'reserve', '1', 'sink', 'the', 'bismark', '1', 'sixex', '1', 'ska', 'brewing', '1', 'skyrim', '1', 'slaters', '1', 'sligo', '1', 'sloop', 'brewing', '1', 'smithwicks', '3', 'smoke', 'jumper', '1', 'smoked', 'baltic', 'porter', '1', 'smoked', 'porter', '1', 'smooth', 'ryed', '1', 'smuggler', '1', 'snake', 'dog', '1', 'sneck', 'lifter', '1', 'snow', 'eater', '1', 'sorachi', 'ace', '1', 'sorachi', 'ale', '1', 'sotholmon', '1', 'sour', 'beer', '1', 'south', 'pacific', 'pale', 'ale', '1', 'southern', 'pecan', '1', 'southern', 'tier', '2', 'southwold', 'dark', 'ale', '1', 'spain', '2', 'spaten', '1', 'speakeasy', 'brewery', '1', 'speakeasy', 'payback', 'porter', '1', 'special', 'london', 'ale', '1', 'spelt', 'saison', '1', 'spezial', '1', 'spindrift', '1', 'spitting', 'llama', '1', 'squealing', 'pig', '1', 'st', 'bernardus', '1', 'st', 'bernardus', '12', '1', 'st', 'eriks', '1', 'st', 'idesbald', '1', 'st', 'lupulin', '1', 'st', 'martin', '1', 'st', 'peter', 's', 'cream', 'stout', '1', 'st', 'stefanus', '1', 'stag', 'saor', '1', 'starr', 'hill', '1', 'stateline', '1', 'steen', 'brugge', '1', 'steep', 'trail', '1', 'stella', 'artois', '1', 'steve', 'wellington', '1', 'stevens', 'point', '2', 'stewart', 'brewing', '1', 'stinger', '1', 'stone', '1', 'stone', 'and', 'wood', '1', 'stone', 'barrel', '1', 'stone', 'brewing', 'company', '2', 'stone', 'ruination', 'ipa', '1', 'stonewell', '1', 'stoneybatter', '1', 'story', '1', 'stout', '4', 'stout', 'face', 'off', '1', 'straffe', 'hendrick', '1', 'streaky', '1', 'stumptown', 'tart', '1', 'sublimely', 'self', 'righteous', 'ale', '1', 'sullivan', 's', '3', 'summer', '1', 'summer', 'ipa', '1', 'summer', 'lightning', '1', 'summerwine', '1', 'sunburnt', 'irish', 'red', '1', 'suntory', '1', 'supervalu', '1', 'sur', 'amarillo', '1', 'surrender', 'to', 'the', 'void', '1', 'survey', '1', 'sushi', '2', 'sweden', '1', 'swedish', 'beer', '1', 'sweetwater', '1', 'sweetwater', 'brewery', '1', 'sydney', '6', 'syvturys', '1', 't', 'shirts', '1', 't', 'pakhuis', '1', 'tactical', 'nuclear', 'penguin', '1', 'tally', 'ho', '1', 'tangle', 'foot', '1', 'tankovna', '1', 'tap', 'x', '1', 'tapster', '1', 'taste', 'test', '2', 'tasting', '1', 'tasting', 'session', '1', 'tawny', '05', '1', 'tayberry', '1', 'tea', '1', 'teeling', '1', 'tempest', '1', 'temple', 'bar', 'chocolate', 'festival', '1', 'tennesse', 'cider', '1', 'terrible', 'beer', '3', 'tesco', '1', 'thanks', 'to', 'the', 'big', 'boys', '2', 'the', 'banshee', '1', 'the', 'beast', '1', 'the', 'beer', 'moment', '1', 'the', 'berg', '1', 'the', 'big', 'lunch', 'beer', 'challenge', '1', 'the', 'black', 'sheep', '1', 'the', 'brewrey', 'tap', '1', 'the', 'bruery', '1', 'the', 'end', 'of', 'history', '1', 'the', 'fearless', '1', 'the', 'force', '1', 'the', 'format', '1', 'the', 'golden', 'pints', 'beer', 'awards', '2010', '1', 'the', 'great', 'divide', '3', 'the', 'haka', '1', 'the', 'hitchhikers', 'guide', 'to', 'the', 'galaxy', '1', 'the', 'irish', 'giant', '1', 'the', 'late', 'night', 'levy', '1', 'the', 'little', 'brewing', 'company', '1', 'the', 'lord', 'nelson', '1', 'the', 'matt', 'brewing', 'company', '1', 'the', 'old', 'stand', '1', 'the', 'oslo', '4', 'the', 'perfect', 'publican', '1', 'the', 'pubs', 'that', 'made', 'us', '10', 'the', 'rev', 'james', '1', 'the', 'rogue', 'hop', '1', 'the', 'salthouse', '1', 'the', 'session', '42', 'the', 'white', 'hag', '2', 'theakston', '1', 'thieving', 'bastards', '1', 'things', 'done', 'changed', '1', 'thirsty', 'bear', '1', 'thornbridge', '6', 'three', 'notched', '1', 'thwaites', '3', 'thwaites', 'double', 'century', '1', 'tig', 'bhric', '1', 'tig', 'neachtain', '1', 'timothy', 'taylor', '1', 'tis', 'the', 'saison', '1', 'titan', 'ipa', '1', 'to', 'l', '3', 'toast', '1', 'tojo', '1', 'tokyo', '1', 'tommyknocker', '2', 'tongerlo', '1', 'toronado', '1', 'torpedo', '1', 'tralee', '1', 'trappist', 'beer', '2', 'traquair', 'ale', '1', 'traquair', 'house', '1', 'trashy', 'blonde', '1', 'travel', '31', 'travel', 'notes', '1', 'treaty', 'city', '1', 'trespass', '1', 'tripple', 'fff', '1', 'trois', 'pistoles', '1', 'trouble', 'brewing', '4', 'truck', 'stop', 'honey', '1', 'tsar', '1', 'tuatara', '1', 'tully', 's', '1', 'turbo', 'yeast', 'utter', 'abhorrence', 'from', 'beyond', 'the', 'ninth', 'level', 'of', 'hades', 'iii', '1', 'twiglets', '1', 'twitter', '2', 'two', 'hearted', 'ale', '1', 'unertl', '1', 'unibroue', '1', 'untappd', '1', 'urban', 'brewing', '1', 'urbock', '1', 'valentins', '1', 'vandeoirsprong', '1', 'vapeur', 'cochonne', '1', 'ventnor', '1', 'versa', '1', 'vertical', 'tasting', '1', 'very', 'nutty', 'black', '1', 'vg', 'noster', '1', 'victory', '1', 'victory', 'golden', 'monkey', '1', 'victory', 'hop', 'devil', '1', 'victory', 'hop', 'wallop', '1', 'victory', 'storm', 'king', '1', 'video', 'post', '3', 'viginia', '1', 'vin', 'biersel', '1', 'vintage', 'ale', '1', 'vitesse', 'noir', '1', 'vivid', 'illusions', '1', 'vlog', '2', 'volksfest', '1', 'vrienden', '1', 'waiheke', 'island', '1', 'wainwright', '1', 'walled', 'city', '1', 'warrior', 'ipa', '1', 'water', 'shortage', '1', 'waterford', '2', 'website', '1', 'weihenstephan', '1', 'weihenstephaner', '1', 'wei', 'enoher', '1', 'weisser', 'bock', '1', 'wellington', '1', 'wells', 'and', 'youngs', '1', 'wells', 'banana', 'bread', 'beer', '1', 'west', 'cork', '1', 'western', 'herd', '1', 'westvleteren', '12', '2', 'wetherspoons', '1', 'what', 'ales', 'ye', '?', '1', 'what', 'beer', 'means', 'to', 'me', '1', 'what', 's', 'the', 'matter', 'lagerboy', '?', '1', 'wheat', 'beer', '4', 'wheat', 'wacker', '1', 'wheat', 'wine', '1', 'wheaty', 'goodness', '2', 'whiplash', '2', 'white', 'gypsy', '1', 'white', 'gypsy', 'vintage', '1', 'white', 'island', 'wheaten', 'ale', '1', 'white', 'rabbit', '1', 'white', 'shield', '1', 'whitewater', '1', 'whychwood', '1', 'wicked', 'elf', '1', 'wickham', 'tap', '1', 'wicklow', 'brewery', '1', 'wicklow', 'wolf', '3', 'widmer', '1', 'wildcat', '1', 'williams', 'brothers', 'brewery', '8', 'windsor', 'and', 'eton', '1', 'wine', '1', 'winter', 'ale', '1', 'winter', 'ales', 'and', 'cask', 'festival', '3', 'winter', 'lager', '1', 'winter', 'solstice', '1', 'winter', 'specials', '1', 'winter', 'spirit', '1', 'winter', 'warmers', '1', 'wit', '1', 'witty', 'fella', '2', 'wj', 'kavanagh']"
half breed,"['smith', 'hailey', 'edwards', 'half', 'breed', 'half', 'moon', 'hollow', 'halfway', 'witchy', 'halle', 'shifters', 'hannah', 'howell', 'hannah', 'jayne', 'hard', 'ink', 'harem', 'of', 'the', 'gods', 'haret', 'chronicles', 'qilin', 'harper', 'sloan', 'haunted', 'hearts', 'legacy', 'haven', 'security', 'hazel', 'gower', 'heart', 'of', 'texas', 'heart', 'of', 'the', 'cougar', 'heart', 'of', 'the', 'jaguar', 'heart', 'of', 'the', 'wolf', 'heartbreaker', 'bay', 'hearts', 'in', 'darkness', 'heather', 'graham', 'heather', 'grothaus', 'heather', 'killough', 'walden', 'heather', 'long', 'heather', 'mccollum', 'heather', 'renee', 'heaven', 's', 'guardians', 'mc', 'heidi', 'skarie', 'helen', 'harper', 'helenkay', 'dimon', 'hell', 'squad', 'hell', 's', 'belle', 'her', 'angel', 'romance', 'hettie', 'ivers', 'hidden', 'legacy', 'hidden', 'lines', 'highland', 'bodyguards', 'highland', 'dragons', 'highland', 'grooms', 'highland', 'hearts', 'highland', 'isles', 'highland', 'magic', 'highland', 'weddings', 'highlander', 'highlander', 's', 'beloved', 'hijinks', 'harem', 'hildie', 'mcqueen', 'holiday', 'holly', 'danger', 'holter', 'graham', 'home', 'is', 'where', 'the', 'heat', 'is', 'honey', 'badger', 'chronicles', 'hop', 'hostile', 'operations', 'team', 'house', 'of', 'sin', 'hunted', 'by', 'the', 'alphas', 'hunter', 'hunter', 'kiss', 'ice', 'age', 'shifters', 'ice', 'planet', 'barbarians', 'illuminant', 'enforcer', 'ilona', 'andrews', 'immortal', 'curse', 'immortal', 'dragons', 'immortal', 'guardians', 'immortal', 'love', 'immortal', 'matchmakers', 'immortal', 'ops', 'immortal', 'vegas', 'immortals', 'of', 'new', 'orleans', 'inc']"
chancho,"['senor', 'chancho', 'bienvenidos', 'a', 'la', 'costa']"
devry,"['devry', 'inc', '5']"
hearing aid,"['331', 'hearing', 'loss', 'what', 'you', 'need', 'to', 'know', 'about', 'hearing', 'problems', 'and', 'hearing', 'aid', 'hearing', 'losshearing', 'problemhearing', 'aiddeafness', 'no', 'short', 'description', 'hearing', 'loss', 'what', 'you', 'need', 'to', 'know', 'about', 'hearing', 'problems', 'and', 'hearing', 'aid', 'hearing', 'losshearing', 'problemhearing', 'aiddeafness', 'because', 'this', 'is', 'pdf', 'file', 'pdf']"
wedo,"['wedo', '2']"
wedo,"['ldd', 'dis', 'continued', 'wedo', '2']"
hearing aid,"['people', 'tell', 'me', 'to', 'get', 'a', 'hearing', 'aid', 'but', 'i', 'have', 'been', 'told', 'that', 'one', 'won', 't', 'help', 'me', 'and', 'i', 've', 'explained', 'that']"
hearing aid,"['hearing', 'aid', 'center']"
ginder,"['sophomore', 'langston', 'ginder', 'fort', 'wayne', 'carroll', 'popped', 'two', 'homers']"
hearing aid,"['hearing', 'specialist', 'vallejo', 'ca', 'advanced', 'instruments', 'hearing', 'aid', 'service']"
hearing aid,"['hearing', 'aid', 'evaluation']"
hearing aid,"['hearing', 'aid', 'fitting']"
hearing aid,"['hearing', 'aid', 'repair']"
hearing aid,"['hearing', 'aid', 'styles']"
hearing aid,"['hearing', 'aid', 'batteries']"
hearing aid,"['hearing', 'aid', 'evaluation']"
hearing aid,"['hearing', 'aid', 'fitting']"
hearing aid,"['hearing', 'aid', 'repair']"
hearing aid,"['hearing', 'aid', 'styles']"
hearing aid,"['hearing', 'aid', 'batteries']"
hearing aid,"['bonny', 'recently', 'took', 'a', 'leap', 'of', 'faith', 'purchasing', 'advanced', 'instruments', 'hearing', 'aid', 'services', 'of', 'vallejo', 'coming', 'back', 'to', 'the', 'community', 'she', 'has', 'lived', 'in', 'since', '1973', '!', 'this', 'exciting', 'venture', 'enables', 'bonny', 'to', 'give', 'the', 'gift', 'of', 'hearing', 'back', 'to', 'her', 'patients', 'thus', 'improving', 'communication', 'and', 'family', 'relationships', 'is', 'a', 'truly', 'positive', 'way']"
hearing aid,"['she', 'is', 'happy', 'to', 'assist', 'you', 'with', 'the', 'paperwork', 'and', 'make', 'sure', 'your', 'hearing', 'aid', 'benefits', 'are', 'coordinated', 'and', 'followed', 'up', 'on']"
hearing aid,"['make', 'informed', 'decisions', 'on', 'the', 'purchase', 'of', 'your', 'next', 'hearing', 'aid', 'device', '!']"
hearing aid,"['voted', 'best', 'hearing', 'aid', 'office']"
hearing aid,"['voted', 'best', 'hearing', 'aid', 'office', 'in', 'solano', 'county', '5', 'years', 'running', '!']"
texass,"['com/texass', 'largest', 'hospital', 'reaches', '100', 'percent', 'icu', 'capacity', '1513481', 'target', 'blank', 'recently', 'reached', 'full', 'capacity', '/a']"
texass,"['com/texass', 'largest', 'hospital', 'reaches', '100', 'percent', 'icu', 'capacity', '1513481', 'target', 'blank', 'recently', 'reached', 'full', 'capacity', '/a']"
hearing aid,"['hearing', 'aid', 'batteries', 'says']"
dogan,"['susan', 'dogan']"
tojo,['tojo']
frijolero,"['el', 'frijolero']"
cissy,"['cissy', 'farenthold', 'quotes']"
hearing aid,"['batteries', 'hearing', 'aid']"
hearing aid,"['the', 'best', 'hearing', 'aid', 'clinic', 'in', 'winnipeg']"
hearing aid,"['the', 'best', 'hearing', 'aid', 'clinic', 'in', 'winnipeg']"
saala,"['it', 's', 'ok', 'to', 'call', 'modi', 'kutta', 'nazi', 'fascist', 'bigot', 'under', 'foe', 'but', 'call', 'srk', 's', 'words', 'as', 'no', 'different', 'from', 'hafiz', 'saeed', 'saala', 'bawaal', 'khada', 'ho', 'gaya', '!', '!', '!']"
saala,"['it', 's', 'ok', 'to', 'call', 'modi', 'kutta', 'nazi', 'fascist', 'bigot', 'under', 'foe', 'but', 'call', 'srk', 's', 'words', 'as', 'no', 'different', 'from', 'hafiz', 'saeed', 'saala', 'bawaal', 'khada', 'ho', 'gaya', '!', '!', '!']"
hearing aid,"['jodi', 'consumer', 'is', 'a', 'compact', 'portable', 'affordable', 'hearing', 'aid', 'cleaning', 'solution', 'that', 'helps', 'keep', 'your', 'hearing', 'aids', 'clean']"
hearing aid,"['jodi', 'vac', 'consumer', 'hearing', 'aid', 'vacuum', 'cleaner', 'is', 'designed', 'for', 'in', 'home', 'use', 'to', 'effectively', 'clean', 'cerumen', 'and', 'debris', 'from', 'hearing', 'instruments']"
